,names,scores,logfoldchanges,pvals,pvals_adj,log_pval,comparison
457,Clspn,2.8879662,1.2339059,0.0038774161976676195,0.008236729245905785,2.4114575797900044,cc-out_vs_cc_in
458,Grpr,2.8440585,1.2259437,0.004454287120287878,0.009444108760763039,2.351221792075732,cc-out_vs_cc_in
459,Amigo2,2.814386,0.8955251,0.004887053713765111,0.010341936525701026,2.3109528876009273,cc-out_vs_cc_in
460,Pim1,2.7727785,0.35916045,0.005557994893711193,0.011739415070177063,2.2550818565572204,cc-out_vs_cc_in
461,A830036E02Rik,2.7651846,1.5746827,0.005689057412033761,0.01199343981929698,2.2449596834578136,cc-out_vs_cc_in
462,Car4,2.7318437,0.14450814,0.006298102062526418,0.013252256423232672,2.2007903057774554,cc-out_vs_cc_in
463,Serinc2,2.7303932,0.84903985,0.006325884907944896,0.01328555412613758,2.198878713827052,cc-out_vs_cc_in
464,Syt2,2.7254398,1.2571572,0.006421590542039073,0.013461107721142283,2.1923573896761175,cc-out_vs_cc_in
465,Mdfic,2.7242484,0.9340603,0.006444802956757872,0.013484324077133701,2.1907903562160738,cc-out_vs_cc_in
466,Kctd8,2.720142,0.6690545,0.006525391672160071,0.01362727471385308,2.1853934156444303,cc-out_vs_cc_in
467,Dcn,2.7045634,0.84302074,0.006839423859481175,0.014256285005410103,2.16498048090951,cc-out_vs_cc_in
468,Arhgap22,2.6996937,0.44202495,0.006940332303223201,0.014439530316256511,2.158619735020485,cc-out_vs_cc_in
469,Alox8,2.6907914,0.8605474,0.007128276686320615,0.014802832520564867,2.147015451365943,cc-out_vs_cc_in
470,Slc17a6,2.6475456,1.0891483,0.008107844573758214,0.01680562559971152,2.0910945852634564,cc-out_vs_cc_in
471,Slc7a10,2.6402276,0.053162616,0.008285038983293514,0.017140927952400548,2.0817054437697586,cc-out_vs_cc_in
472,Cbln1,2.6261773,0.7176573,0.008634984786973136,0.017831725089827423,2.063738423231374,cc-out_vs_cc_in
473,Tnfaip8l3,2.6235483,0.6599454,0.008701912763017076,0.017936595695198464,2.060385274839005,cc-out_vs_cc_in
474,Mcm6,2.6139684,0.3891833,0.008949731829094032,0.018413244559487906,2.048189977744372,cc-out_vs_cc_in
475,Prdm12,2.5741458,1.1472548,0.010048795075185524,0.02059817588289874,1.9978860102405154,cc-out_vs_cc_in
476,Gli2,2.5699222,0.19980992,0.010172133566016536,0.02081259740671155,1.9925879459203242,cc-out_vs_cc_in
477,Kcng4,2.5666437,1.2875726,0.010268803993326131,0.020971766979017155,1.9884801356963882,cc-out_vs_cc_in
478,Serpinb8,2.5417926,1.3399817,0.01102855906933231,0.022440895835216475,1.9574812263736827,cc-out_vs_cc_in
479,Epha8,2.5378807,1.898239,0.011152603134216257,0.02265181367845386,1.9526237519093528,cc-out_vs_cc_in
480,Epha4,2.536607,0.090830274,0.01119324904052274,0.022692882635074386,1.9510438334394025,cc-out_vs_cc_in
481,Lypd6,2.532755,0.1752878,0.011317006274362211,0.022901992660867787,1.9462684433312554,cc-out_vs_cc_in
482,Lancl3,2.5085907,0.88238764,0.012121387091529563,0.02444076417184999,1.9164476795320944,cc-out_vs_cc_in
483,Pld5,2.503367,0.4190202,0.012301794460754042,0.024759589938220545,1.9100315334743625,cc-out_vs_cc_in
484,L3mbtl4,2.5006838,1.2462392,0.012395375896437204,0.02490282571598867,1.9067402984828397,cc-out_vs_cc_in
485,Pparg,2.4959025,1.4381992,0.012563714621182833,0.025150066566007438,1.9008819369546168,cc-out_vs_cc_in
486,Dcdc2a,2.4941506,0.5710812,0.012625894510092682,0.02522908057682189,1.8987378435431201,cc-out_vs_cc_in
487,Ntn1,2.48782,0.19756435,0.012852883493574448,0.025636541402802894,1.890999429152543,cc-out_vs_cc_in
488,Gnb3,2.481788,0.6180302,0.013072509239502837,0.026027881299440236,1.883641042543732,cc-out_vs_cc_in
489,Ltbp1,2.4800258,0.37689307,0.013137293172875675,0.02611007641335398,1.8814941082299903,cc-out_vs_cc_in
490,Ecel1,2.473064,1.6839874,0.013396012827578687,0.026576732591857003,1.8730244452659441,cc-out_vs_cc_in
491,Slc5a5,2.4554203,0.53701985,0.01407199475301587,0.02786806804028633,1.851644335484697,cc-out_vs_cc_in
492,Ranbp3l,2.443419,0.5698626,0.01454883203704094,0.02876112525471972,1.8371718699239812,cc-out_vs_cc_in
493,Slfn9,2.4404035,0.8815758,0.014670861946539824,0.028950848352763316,1.8335443696175828,cc-out_vs_cc_in
494,Car3,2.4150252,1.257479,0.01573411944944499,0.030993983525413802,1.8031575571007947,cc-out_vs_cc_in
495,Colec12,2.413397,0.36627573,0.015804596188009765,0.031077710380316544,1.8012165960318982,cc-out_vs_cc_in
496,Lhx1,2.3963237,1.3848276,0.016560462749661782,0.03244916069642723,1.7809275318737994,cc-out_vs_cc_in
497,C730002L08Rik,2.39315,1.0178528,0.016704405374507743,0.03267358163922201,1.7771689792995016,cc-out_vs_cc_in
498,Kcns3,2.38544,1.5124942,0.017058703794372167,0.033307943612561466,1.768053971781529,cc-out_vs_cc_in
499,Chrna5,2.3799922,0.8250002,0.01731299712173568,0.03374515754780411,1.7616277431725882,cc-out_vs_cc_in
500,Spp1,2.3741233,1.034925,0.017590673933420828,0.03422633754821461,1.7547175215454334,cc-out_vs_cc_in
501,Fras1,2.3562827,1.1544619,0.018458861626704435,0.035852788928791304,1.7337950857849167,cc-out_vs_cc_in
502,Fli1,2.3264885,0.064025976,0.01999250311334431,0.038763823663046294,1.6991328276799305,cc-out_vs_cc_in
503,Ankfn1,2.3096392,0.5312764,0.02090813128753364,0.0404685258892855,1.6796847815189786,cc-out_vs_cc_in
504,Hrh1,2.3027112,0.6239562,0.021295098114938016,0.041074399315444675,1.6717203546192059,cc-out_vs_cc_in
505,Lypd6b,2.2964463,0.39774066,0.021650376385610542,0.04168729317922585,1.664534549159445,cc-out_vs_cc_in
506,Fam20a,2.2850146,0.06473178,0.02231196876762994,0.0428385821797696,1.6514621066684796,cc-out_vs_cc_in
507,Htr3a,2.2847853,1.0674986,0.022325417715649505,0.0428385821797696,1.6512004065758352,cc-out_vs_cc_in
508,Npnt,2.267805,0.5023067,0.02334108120492277,0.04471024348046413,1.6318790304476283,cc-out_vs_cc_in
509,Sntg2,2.266247,0.7547193,0.023436260537404805,0.04481529338563983,1.630111682650854,cc-out_vs_cc_in
510,Stk26,2.2586746,1.7712246,0.02390363089487497,0.04563047066014793,1.621536125920446,cc-out_vs_cc_in
511,Hs3st3a1,2.236486,0.53934324,0.02531995790718491,0.04825124054010709,1.5965370206409588,cc-out_vs_cc_in
512,Cxcl5,2.2299104,0.69772667,0.025753389040406447,0.04899317675323897,1.589165611488846,cc-out_vs_cc_in
513,Cd44,2.2240434,0.82992685,0.026145524078962448,0.04965414914825176,1.5826026484481972,cc-out_vs_cc_in
514,Tnnc1,2.2199962,1.5771183,0.026419031857260994,0.05008795971572861,1.5780831014358425,cc-out_vs_cc_in
515,P2ry1,2.1986809,0.32262337,0.027900626692563706,0.05280680793089996,1.5543860416702888,cc-out_vs_cc_in
516,Cbln4,2.1852994,1.4508555,0.028866906998428813,0.054542744345670774,1.5395997469636216,cc-out_vs_cc_in
517,Baiap3,2.1819105,0.4925897,0.029116140889874038,0.05491585309401581,1.5358661877826736,cc-out_vs_cc_in
518,Grik4,2.177383,0.10472835,0.02945201513556709,0.055365801718468756,1.5308849850087416,cc-out_vs_cc_in
519,Trpc3,2.1731386,0.46777603,0.02976989448260493,0.055868839138807566,1.526222704678221,cc-out_vs_cc_in
520,Otof,2.1663194,0.97585183,0.03028679122396102,0.05674304392887132,1.518746736160237,cc-out_vs_cc_in
521,Plscr4,2.1638234,0.32658634,0.030477902097419813,0.05700496503406298,1.5160149303400097,cc-out_vs_cc_in
522,Nwd2,2.1617155,0.9432018,0.030640118060168035,0.0572120523778936,1.5137095656458068,cc-out_vs_cc_in
523,Trabd2b,2.1598234,1.4558256,0.030786346208585638,0.0573886420096286,1.5116418510646257,cc-out_vs_cc_in
524,Eomes,2.1579614,1.3151145,0.030930833935566882,0.05756140117657421,1.5096083706941188,cc-out_vs_cc_in
525,Zic4,2.1379266,0.47140348,0.03252270752721265,0.0604226221784837,1.4878133063995826,cc-out_vs_cc_in
526,Pcdh20,2.112525,0.52655995,0.034641437893016144,0.06414439583190155,1.4604040896326902,cc-out_vs_cc_in
527,Igf1,2.1037164,1.1430421,0.03540318893939223,0.06544582847198797,1.4509576171718062,cc-out_vs_cc_in
528,Prss35,2.1022289,1.0667393,0.03553323652463081,0.06554335248182117,1.449365233243253,cc-out_vs_cc_in
529,Hgf,2.1017642,0.6122599,0.03557393478536288,0.06554335248182117,1.4488680954254096,cc-out_vs_cc_in
530,Htr1d,2.0986333,1.4787985,0.035849232557061066,0.0659412208127398,1.4455201370617612,cc-out_vs_cc_in
531,Adra1a,2.0929484,0.24589567,0.03635375885986244,0.06675872081538374,1.439450677853128,cc-out_vs_cc_in
532,Npas4,2.0478683,1.0912912,0.040572903285270606,0.07426111293234867,1.3917639142661258,cc-out_vs_cc_in
533,Zfp57,2.0184064,0.7151838,0.04354895021778279,0.07944644284393543,1.3610223095453922,cc-out_vs_cc_in
534,Otx2,2.0099943,0.77856946,0.044431795540219796,0.08092413909046589,1.3523061360624578,cc-out_vs_cc_in
535,Ptger3,1.995933,0.64550847,0.04594121368752782,0.08353631490481736,1.3377975356792269,cc-out_vs_cc_in
536,Ly6g6e,1.9924453,0.4891506,0.04632221532449465,0.08409147259070843,1.3342106789827497,cc-out_vs_cc_in
537,Cntnap3,1.9839686,1.5362743,0.04725933584813569,0.08554920429542005,1.32551238595199,cc-out_vs_cc_in
538,Gcnt4,1.9837903,0.3095825,0.04727921821547067,0.08554920429542005,1.3253297133348005,cc-out_vs_cc_in
539,Runx2,1.9794203,0.5776172,0.04776870614468835,0.08616272209507604,1.3208565217861903,cc-out_vs_cc_in
540,Ednra,1.950908,0.19066079,0.05106800155116662,0.09195551008646048,1.2918511370981036,cc-out_vs_cc_in
541,Col23a1,1.9487205,0.43248412,0.05132882457843076,0.09227560535054462,1.2896386808969682,cc-out_vs_cc_in
542,Kcng2,1.9435853,1.531509,0.05194547751305191,0.09323332070597846,1.2844522570889518,cc-out_vs_cc_in
543,Plpp4,1.9414115,0.26520866,0.05220837801864178,0.09355404512695327,1.282259799003338,cc-out_vs_cc_in
544,Col8a1,1.9319991,0.80453765,0.053359620424329776,0.09539505762648987,1.2727872684506785,cc-out_vs_cc_in
545,Ntf3,1.9310194,1.0737306,0.05348064436777468,0.09539505762648987,1.2718033687308652,cc-out_vs_cc_in
546,Gna14,1.9309167,0.9008752,0.05349335814698757,0.09539505762648987,1.2717001375896066,cc-out_vs_cc_in
547,Tpbgl,1.9207575,0.20669511,0.05476228843581083,0.09750144623747731,1.2615184116286489,cc-out_vs_cc_in
548,Prlr,1.8710312,0.69823104,0.061340754699871776,0.10903932555449207,1.2122508850217188,cc-out_vs_cc_in
549,Trpc5,1.8492093,1.2018337,0.06442759954025545,0.1143435512607409,1.190928049405506,cc-out_vs_cc_in
550,Slc5a7,1.8375405,1.0049032,0.06613013596116209,0.1171779602118837,1.1796005844013904,cc-out_vs_cc_in
551,Fgf18,1.8239788,0.4956078,0.06815528235314121,0.12057407435404441,1.1665004786713211,cc-out_vs_cc_in
552,Serpina9,1.8224725,1.2100449,0.06838333617109503,0.12078519314163208,1.1650497153944417,cc-out_vs_cc_in
553,Cpa6,1.8204877,0.66759175,0.06868476597642274,0.1211250396822312,1.1631395771475872,cc-out_vs_cc_in
554,C1ql2,1.8174533,0.39734346,0.06914773521709387,0.12164617267178164,1.1602220396880938,cc-out_vs_cc_in
555,Bnc2,1.8171166,1.2159896,0.0691992629420036,0.12164617267178164,1.1598985312936094,cc-out_vs_cc_in
556,Cited1,1.8113954,1.0929744,0.07007966945982977,0.12280522518907076,1.1544079552433792,cc-out_vs_cc_in
557,Ucma,1.7998064,0.5637693,0.07189122088763901,0.12578133292309754,1.1433241409501236,cc-out_vs_cc_in
558,Epsti1,1.7934983,0.8276222,0.07289329427741578,0.1273340407896367,1.1373124221932198,cc-out_vs_cc_in
559,Ndnf,1.788003,0.14333506,0.07377553269282992,0.12867286785201576,1.1320876460134128,cc-out_vs_cc_in
560,Slco5a1,1.7768885,0.8019496,0.07558659234057133,0.13162492804133974,1.121555233452621,cc-out_vs_cc_in
561,Sfrp2,1.7684727,0.9682048,0.07698190920349483,0.1338449156887054,1.1136113223105273,cc-out_vs_cc_in
562,Rspo3,1.7660623,0.65218604,0.07738540249569625,0.1343362221448727,1.1113409542197437,cc-out_vs_cc_in
563,Cyp26b1,1.7636367,0.50171363,0.07779316793060413,0.13459226160938242,1.1090585426031991,cc-out_vs_cc_in
564,Prph,1.7633975,1.1446142,0.07783348649859019,0.13459226160938242,1.1088335151867765,cc-out_vs_cc_in
565,Trp73,1.7630247,0.54152125,0.07789633142649226,0.13459226160938242,1.1084829951996769,cc-out_vs_cc_in
566,Hcrtr2,1.7505803,0.8376749,0.08001822482472104,0.13804386301283397,1.0968110875156272,cc-out_vs_cc_in
567,Kazald1,1.7490292,0.43378103,0.08028597995629302,0.13829104454487062,1.0953602873392738,cc-out_vs_cc_in
568,Nox4,1.7478607,1.0527259,0.08048815351300602,0.13842467268258465,1.094268035688418,cc-out_vs_cc_in
569,Oprk1,1.7442847,1.4420624,0.0811094474241214,0.13927758282565514,1.0909285573153127,cc-out_vs_cc_in
570,Klhdc8a,1.7366117,0.31447616,0.0824557273835383,0.1412556427717343,1.0837791728311312,cc-out_vs_cc_in
571,Fgf10,1.7362725,1.3325303,0.08251567251022103,0.1412556427717343,1.0834635564406798,cc-out_vs_cc_in
572,Krt12,1.7240788,1.4910715,0.08469362648385714,0.1447609523439466,1.0721492707441356,cc-out_vs_cc_in
573,Chrdl1,1.7209128,0.7807151,0.08526664130819465,0.14551649538157335,1.0692208437370676,cc-out_vs_cc_in
574,Isl1,1.718473,0.97641563,0.08571039224349163,0.14604945672165523,1.0669665173956207,cc-out_vs_cc_in
575,Slc10a4,1.705497,1.3749741,0.08810176207680877,0.14989442215518306,1.0550154054065457,cc-out_vs_cc_in
576,Htr4,1.7016679,0.96005124,0.08881764001786156,0.15088134259915015,1.0515007706898898,cc-out_vs_cc_in
577,Tnnt2,1.6996758,0.39543176,0.08919191723246463,0.15128583213018046,1.0496745005609838,cc-out_vs_cc_in
578,Bmp3,1.695692,1.360919,0.08994424493236952,0.15232935384125387,1.0460266196900234,cc-out_vs_cc_in
579,Alk,1.6840991,0.46007013,0.09216252426851823,0.15584865214965565,1.0354456387290767,cc-out_vs_cc_in
580,Gpr150,1.6774504,1.0917606,0.09345442832380697,0.15755367202996895,1.0294001148199,cc-out_vs_cc_in
581,Irs4,1.671987,1.2993294,0.09452687357065429,0.15912023717726806,1.0244447059428639,cc-out_vs_cc_in
582,Cd36,1.6708903,0.8802184,0.09474334465046287,0.159243352355014,1.023451287777787,cc-out_vs_cc_in
583,Fndc1,1.6685866,0.46233284,0.09519932566739221,0.15976805259285912,1.021366127875691,cc-out_vs_cc_in
584,Col5a1,1.6550851,0.72728837,0.09790724962805322,0.16406478783826114,1.00918514929093,cc-out_vs_cc_in
585,Ttc29,1.6534284,0.4824454,0.09824369384308038,0.1643806383428649,1.007695316953028,cc-out_vs_cc_in
586,Hs3st3b1,1.650076,0.7360352,0.09892737831619994,0.16527566512676412,1.0046835000491887,cc-out_vs_cc_in
587,Sh3rf2,1.6432744,0.65396553,0.10032616018724404,0.16736090685890107,0.9985858093164792,cc-out_vs_cc_in
588,Irx2,1.6377168,1.3155178,0.10148077982989827,0.16878015926798948,0.9936162040979186,cc-out_vs_cc_in
589,Vcan,1.6359411,-0.036945816,0.10185191276552955,0.16914420789611856,0.9920308105939657,cc-out_vs_cc_in
590,Sostdc1,1.6279987,0.7298109,0.1035251559306495,0.17166634065515163,0.9849541066862978,cc-out_vs_cc_in
591,Asb2,1.6074395,0.2831541,0.10795799293459986,0.1784841222475304,0.9667451980830146,cc-out_vs_cc_in
592,Th,1.598509,1.5641868,0.10992975745950634,0.1814739383915476,0.9588847302231306,cc-out_vs_cc_in
593,Vwc2l,1.5935912,0.91072196,0.11102762242691917,0.1830143746532748,0.9545689601755443,cc-out_vs_cc_in
594,Moxd1,1.5887209,0.391666,0.11212341483911281,0.18454683538704345,0.9503036838050875,cc-out_vs_cc_in
595,Frzb,1.5868032,0.6861789,0.1125572339300687,0.18498681493536437,0.9486265881361067,cc-out_vs_cc_in
596,Itih3,1.5752326,0.08297794,0.11520275419413724,0.18905503679421934,0.9385371379525845,cc-out_vs_cc_in
597,Hcrtr1,1.563485,1.3839675,0.11793855530725268,0.1929745728223236,0.9283441964321397,cc-out_vs_cc_in
598,Pkp2,1.552911,0.48650175,0.12044438667357836,0.1967848729328611,0.919213435545231,cc-out_vs_cc_in
599,Plekhd1,1.5502936,0.40321028,0.12107106166311235,0.19751828121544468,0.9169596492754083,cc-out_vs_cc_in
600,Met,1.5491484,0.81522083,0.12134603885568082,0.19767661168425424,0.9159743959385384,cc-out_vs_cc_in
601,Npy2r,1.5326347,0.5650061,0.12536588250463032,0.203658473469662,0.901820637795352,cc-out_vs_cc_in
602,Pth2r,1.5308928,1.1234657,0.12579587043072354,0.20402804678618083,0.9003336154772867,cc-out_vs_cc_in
603,Pifo,1.5253541,0.9863044,0.12717078475005159,0.2058096412997904,0.8956126487438416,cc-out_vs_cc_in
604,Nkx2-2,1.524977,0.123689584,0.12726482769843026,0.2058096412997904,0.8952916061428502,cc-out_vs_cc_in
605,Spin2c,1.5027354,0.52508235,0.13290731082863605,0.21445909463022805,0.876451129176093,cc-out_vs_cc_in
606,Pde11a,1.4969575,1.2292242,0.134404307466276,0.21641041390584437,0.8715868125406938,cc-out_vs_cc_in
607,Gpr149,1.496158,0.8003432,0.13461247646861652,0.2164319267100332,0.8709146859488712,cc-out_vs_cc_in
608,Rxfp3,1.4911054,1.497992,0.1359338139227876,0.2179256381936754,0.8666724978412066,cc-out_vs_cc_in
609,Il1rapl2,1.4897541,1.3633767,0.1362889080417847,0.21818008189398097,0.865539488055756,cc-out_vs_cc_in
610,St8sia2,1.4879172,0.29951164,0.1367727281488949,0.2186395697459313,0.8640004903000303,cc-out_vs_cc_in
611,Gpc3,1.4807771,0.3791015,0.1386659772546535,0.2210299867000287,0.8580300832893911,cc-out_vs_cc_in
612,Crh,1.4771155,1.2598124,0.13964467417249601,0.22227110745794135,0.8549756229533281,cc-out_vs_cc_in
613,Ccdc42,1.4763595,1.0259161,0.13984742167610922,0.2222753726497244,0.8543455361724004,cc-out_vs_cc_in
614,Hoxc4,1.4742713,0.7132252,0.14040854475915387,0.2228484188963142,0.8526064618014404,cc-out_vs_cc_in
615,Pax2,1.4656069,0.7704026,0.14275539135032156,0.22624998543538838,0.8454074810542307,cc-out_vs_cc_in
616,Slc39a8,1.4635091,0.35971868,0.14332812292625183,0.2268341090755923,0.8436685867598958,cc-out_vs_cc_in
617,Gpr39,1.4620466,0.67600894,0.14372844499839157,0.22714410013259323,0.8424572730395377,cc-out_vs_cc_in
618,Itga8,1.4521672,0.7308532,0.1464551444405169,0.23112452482019075,0.8342953685171126,cc-out_vs_cc_in
619,Chodl,1.4437228,1.335683,0.1488169440952874,0.2344049595533928,0.8273476177945693,cc-out_vs_cc_in
620,Ptpn14,1.4432296,0.06970329,0.14895580688091387,0.2344049595533928,0.8269425616185877,cc-out_vs_cc_in
621,Adgrg6,1.4353372,0.48037612,0.1511910292720252,0.2375859031417539,0.82047397638267,cc-out_vs_cc_in
622,Ntng1,1.4281226,0.40897977,0.15325657331300982,0.24049160021292923,0.814580889127031,cc-out_vs_cc_in
623,Kcnj8,1.4058542,0.13673805,0.15976742451456494,0.25035487818854957,0.7965117656712519,cc-out_vs_cc_in
624,Slc26a4,1.3965875,1.49543,0.16253763633182017,0.254033021227136,0.7890460601701916,cc-out_vs_cc_in
625,Usp43,1.3964734,0.546636,0.16257198748199253,0.254033021227136,0.7889542848800762,cc-out_vs_cc_in
626,Ecm2,1.3935093,0.17474045,0.163465836857558,0.2550709898156558,0.7865729978326621,cc-out_vs_cc_in
627,A2m,1.3850919,0.2618673,0.16602435299007356,0.25869993853011464,0.7798282035654822,cc-out_vs_cc_in
628,Nkx2-1,1.3836193,1.2906299,0.16647506651418098,0.259038934029769,0.7786508029154539,cc-out_vs_cc_in
629,Vegfc,1.3789904,0.24108009,0.16789770674399396,0.2608872058637445,0.7749552356977502,cc-out_vs_cc_in
630,Zfp618,1.3769763,0.6184948,0.1685195946731911,0.26148780681831746,0.7733495941179893,cc-out_vs_cc_in
631,Drd5,1.3749222,0.9238007,0.16915556383008856,0.2621085514856742,0.7717137129161048,cc-out_vs_cc_in
632,Dchs2,1.3653991,0.563634,0.17212762964990158,0.26634233501537696,0.7641494118259836,cc-out_vs_cc_in
633,Prss23,1.3615425,0.1887318,0.1733423069040999,0.26784882193387344,0.761095427980685,cc-out_vs_cc_in
634,Fst,1.356814,0.46135592,0.17484029817928037,0.26978829344052846,0.7573584615194608,cc-out_vs_cc_in
635,D130079A08Rik,1.3438079,1.1100088,0.17901050671687446,0.27584004571768034,0.7471214780969233,cc-out_vs_cc_in
636,Eya2,1.342091,0.8885366,0.1795664966913718,0.27631354269267877,0.7457746902709836,cc-out_vs_cc_in
637,Igfn1,1.3336768,0.77961487,0.18230979155582383,0.28014685811690215,0.7391900054839906,cc-out_vs_cc_in
638,Chrnb3,1.3293462,0.6410499,0.1837337682798006,0.2819450504956609,0.7358110177288717,cc-out_vs_cc_in
639,Gpr139,1.3097082,1.0720037,0.1902945609005675,0.291237337162746,0.7205736247693544,cc-out_vs_cc_in
640,Ano2,1.3096522,0.6544825,0.19031350745288356,0.291237337162746,0.7205303866784525,cc-out_vs_cc_in
641,Edaradd,1.3033744,0.35693723,0.19244697324682858,0.2939928543295465,0.715688914980081,cc-out_vs_cc_in
642,Skap1,1.302799,1.4971253,0.19264338249496837,0.2939928543295465,0.7152459048720038,cc-out_vs_cc_in
643,Baz1a,1.2985376,0.27423024,0.19410267758306932,0.2958135456718656,0.7119684736197198,cc-out_vs_cc_in
644,Crispld1,1.2936255,0.721031,0.1957948375667944,0.2979836500502857,0.7081987632265032,cc-out_vs_cc_in
645,Prss22,1.2902446,1.6257677,0.1969657670539171,0.2993556322803036,0.7056092483129113,cc-out_vs_cc_in
646,Bace2,1.2856023,0.46529743,0.1985818769069887,0.3013995426826017,0.7020603888639597,cc-out_vs_cc_in
647,Avpr1a,1.284744,0.94880795,0.19888172992909647,0.3014428403154518,0.7014051110707271,cc-out_vs_cc_in
648,Tmem215,1.27645,1.244264,0.2017964709009601,0.3050284070353288,0.6950864331518387,cc-out_vs_cc_in
649,Osr1,1.2708864,0.5252709,0.20376905027963388,0.3075895894265343,0.6908617786882463,cc-out_vs_cc_in
650,Stac,1.2701124,1.3083644,0.20404457912453267,0.3075895894265343,0.6902749386881872,cc-out_vs_cc_in
